DataSize,Trial,Intervention,Method,Spearman,Kendall,NDCG_at_5,RankingSummaryFile,RankingDetailFile
1499,5,X22,MAGA,0.0479563657085087,0.0328751084031376,0.0696654149026451,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013735.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013735.csv
1499,6,X1,AdaCSE,0.408458564782442,0.260970672868864,0.905499331614724,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X1,PSX,0.351252106390568,0.256351722906583,0.905499442647571,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X1,EKGA-std,0.0596350689808634,0.0253456221198157,0.905499257986609,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X1,AESL-GA,0.0945480993166211,0.0791661613695573,0.905499331425501,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X1,hybrid-SLA,-0.0449638311095658,-0.0300231747548251,0.90549944283739,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X1,MIGA,0.448970531425714,0.344111772189918,0.905499442647571,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X1,MAGA,0.0509738481390622,0.0300231747548251,0.905499331614724,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X22,AdaCSE,0.169748184461415,0.1268503449844,0.0574826437014349,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X22,PSX,0.170397679984755,0.152957376022962,0.000245261936684034,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X22,EKGA-std,0.0856708593384038,0.0638480116581372,0.0118579374143132,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X22,AESL-GA,0.0240428750590484,0.0219167389354251,0.373746394106804,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X22,hybrid-SLA,-0.116416255793579,-0.0808316243399136,0.056721105743918,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X22,MIGA,0.115080696453691,0.0762126743776328,0.056721105743918,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,6,X22,MAGA,0.178519765098375,0.136259023887283,0.0444846707937752,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013736.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013736.csv
1499,7,X1,AdaCSE,0.198998341643326,0.163972723660968,0.90549945524718,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X1,PSX,0.401946163344288,0.27872598020818,0.90549945524718,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X1,EKGA-std,0.110990982570448,0.083141099321054,0.905499329508939,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X1,AESL-GA,0.0578742380618174,0.0577368745285097,0.90549945524718,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X1,hybrid-SLA,0.369949937149002,0.288684372642549,0.905499442647571,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X1,MIGA,0.352142479283827,0.260970672868864,0.90549944283739,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X1,MAGA,0.0483773957986713,0.0486754897906818,0.90549945524718,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X22,AdaCSE,0.0529771871488943,0.0346421247171058,0.11024688490956,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X22,PSX,-0.10150796232403,-0.0715619189145467,1.08837051758238e-05,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X22,EKGA-std,-0.101706535182759,-0.0513461201093924,0.042679091453703,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X22,AESL-GA,0.0781302213834534,0.0392610746793866,0.0488992365664137,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X22,hybrid-SLA,0.0997217640449776,0.0484989746039482,0.0567159389998024,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X22,MIGA,-0.0186978307584333,-0.00692842494342117,0.0711430143218695,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,7,X22,MAGA,0.0450126735687204,0.0496621848348229,0.0551452516443908,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013738.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013738.csv
1499,8,X1,AdaCSE,0.444073480512791,0.330254922303076,0.90549945524718,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X1,PSX,0.169729453788736,0.1112417280167,0.452749741873968,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X1,EKGA-std,0.359145527369826,0.251152073732719,0.907428854568756,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X1,AESL-GA,0.301613817591394,0.196305373396933,0.905499455417685,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X1,hybrid-SLA,0.272008918890542,0.200924323359214,0.905499331614724,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X1,MIGA,0.398976412995105,0.26036866359447,0.905499331614724,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X1,MAGA,0.203895392556249,0.131640073925002,0.905499442647571,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X22,AdaCSE,0.0950473063553693,0.0623558244907905,0.056721105743918,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X22,PSX,0.153692025084289,0.106606656016004,0.0711419965574963,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X22,EKGA-std,0.200044503782822,0.158986175115207,0.0565555870230777,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X22,AESL-GA,0.189426833040794,0.127021123962721,0.00145594763911257,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X22,hybrid-SLA,-0.200333900983214,-0.127021123962721,2.62874176625983e-05,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X22,MIGA,-0.162216288384513,-0.112903225806452,0.0551413198606009,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,8,X22,MAGA,-0.0667779669944046,-0.0484989746039482,0.0551183109130687,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013739.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013739.csv
1499,9,X1,AdaCSE,0.198330561973382,0.159353773698687,0.905499331425467,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X1,PSX,0.0830272722963764,0.071593724415352,0.905499331425467,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X1,EKGA-std,0.221183800623053,0.131336405529954,0.905499427459456,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X1,AESL-GA,0.511193039954264,0.389346048058449,0.111218093646598,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X1,hybrid-SLA,0.188313866924221,0.136259023887283,0.452749680741927,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X1,MIGA,0.361815754339119,0.269585253456221,0.90549944283739,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X1,MAGA,0.247911918722918,0.16686259202505,0.90549944283739,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X22,AdaCSE,-0.00534223735955237,-0.0115473749057019,0.0711430143218695,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X22,PSX,-0.0303723754760809,-0.0318538921247552,0.0619830424982177,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X22,EKGA-std,NaN,NaN,2.94484012436207e-11,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X22,AESL-GA,0.0661615825144995,0.0393390611290854,0.055125808779214,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X22,hybrid-SLA,0.151140798630669,0.154734823736406,0.056721105743918,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X22,MIGA,0.0307076101468625,0.0253456221198157,0.0711419965575096,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,9,X22,MAGA,0.106247965166965,0.078796224011829,0.0709883225006665,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013741.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013741.csv
1499,10,X1,AdaCSE,0.0941569334621105,0.0762126743776328,0.905499327938828,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X1,PSX,0.311120117698694,0.258496182752659,0.936932778062838,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X1,EKGA-std,0.369117812941555,0.239355739607725,0.906767830412405,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X1,AESL-GA,0.00511964413623769,-0.0115473749057019,0.905499309148341,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X1,hybrid-SLA,0.121090713483187,0.0854505743021944,0.905499309148644,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X1,MIGA,0.310294953300667,0.214781173246056,0.905499331595409,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X1,MAGA,0.191558176192012,0.134417088020179,0.905499327938668,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X22,AdaCSE,0.043405678546363,0.0254042247925443,0.056721105743918,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X22,PSX,-0.0828138995707322,-0.0231215263419178,0.0551253986963653,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X22,EKGA-std,0.16019579585167,0.128883859788775,0.0709816445807716,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X22,AESL-GA,0.06655537377109,0.0207852748302635,0.0565555870230777,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X22,hybrid-SLA,0.0941255006675567,0.076036866359447,0.0567159389998024,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X22,MIGA,-0.0803561536166002,-0.0669747744530713,0.0695687851846464,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
1499,10,X22,MAGA,-0.0291792105594809,-0.0324455040048708,0.0565275449793647,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_summary_20260424_013742.csv,E:\GPT projects\BNSL_CSCGA_会议\[result]\20260424\TE_Real_Downstream_Ranking\real_te_downstream_ranking_20260424_013742.csv
